# e nB nQ T p muB muS muQ 
0.64 0.28 0.36 0.1482404 0.0822014 0.3898167 0.0594042 0.1115399
0.64 0.28 0.37 0.1480183 0.0822427 0.3863772 0.0565011 0.1166404
0.64 0.28 0.38 0.1477855 0.0822863 0.3829019 0.0535823 0.1217434
0.64 0.28 0.39 0.1475419 0.0823322 0.3793916 0.0506479 0.1268486
0.64 0.28 0.4 0.1472873 0.0823806 0.3758472 0.0476982 0.1319558
0.64 0.29 -0.1 0.146252 0.0811937 0.5210258 0.1800767 -0.1228907
0.64 0.29 -0.09 0.1464878 0.0811557 0.519446 0.1779303 -0.1178366
0.64 0.29 -0.08 0.1467129 0.0811198 0.517833 0.1757707 -0.1127858
0.64 0.29 -0.07 0.1469273 0.0810859 0.5161863 0.1735979 -0.1077385
0.64 0.29 -0.06 0.1471312 0.0810539 0.5145052 0.1714116 -0.1026949
0.64 0.29 -0.05 0.1473248 0.0810238 0.5127892 0.169212 -0.0976551
0.64 0.29 -0.04 0.147508 0.0809954 0.5110379 0.1669988 -0.092619
0.64 0.29 -0.03 0.1476809 0.0809689 0.5092506 0.164772 -0.0875867
0.64 0.29 -0.02 0.1478438 0.0809441 0.5074269 0.1625315 -0.0825582
0.64 0.29 -0.01 0.1479966 0.0809209 0.5055665 0.1602771 -0.0775334
0.64 0.29 0.0 0.1481395 0.0808995 0.5036687 0.1580088 -0.0725123
0.64 0.29 0.01 0.1482724 0.0808796 0.5017334 0.1557263 -0.0674946
0.64 0.29 0.02 0.1483956 0.0808613 0.4997599 0.1534296 -0.0624803
0.64 0.29 0.03 0.148509 0.0808445 0.4977481 0.1511186 -0.0574693
0.64 0.29 0.04 0.1486128 0.0808292 0.4956975 0.148793 -0.0524612
0.64 0.29 0.05 0.1487069 0.0808154 0.4936078 0.1464527 -0.047456
0.64 0.29 0.06 0.1487915 0.0808031 0.4914786 0.1440976 -0.0424534
0.64 0.29 0.07 0.1488665 0.0807921 0.4893097 0.1417276 -0.0374531
0.64 0.29 0.08 0.1489321 0.0807826 0.4871009 0.1393424 -0.032455
0.64 0.29 0.09 0.1489882 0.0807745 0.4848517 0.1369419 -0.0274587
0.64 0.29 0.1 0.1490349 0.0807678 0.482562 0.134526 -0.022464
0.64 0.29 0.11 0.1490723 0.0807624 0.4802316 0.1320945 -0.0174706
0.64 0.29 0.12 0.1491003 0.0807584 0.4778602 0.1296472 -0.0124783
0.64 0.29 0.13 0.1491189 0.0807557 0.4754476 0.127184 -0.0074867
0.64 0.29 0.14 0.1491282 0.0807544 0.4729936 0.1247047 -0.0024955
0.64 0.29 0.15 0.1491282 0.0807544 0.4704981 0.1222092 0.0024955
0.64 0.29 0.16 0.1491189 0.0807557 0.4679609 0.1196973 0.0074867
0.64 0.29 0.17 0.1491003 0.0807584 0.4653819 0.1171689 0.0124783
0.64 0.29 0.18 0.1490723 0.0807624 0.462761 0.1146238 0.0174706
0.64 0.29 0.19 0.1490349 0.0807678 0.460098 0.112062 0.022464
0.64 0.29 0.2 0.1489882 0.0807745 0.457393 0.1094832 0.0274587
0.64 0.29 0.21 0.1489321 0.0807826 0.4546459 0.1068874 0.032455
0.64 0.29 0.22 0.1488665 0.0807921 0.4518566 0.1042745 0.0374531
0.64 0.29 0.23 0.1487915 0.0808031 0.4490252 0.1016443 0.0424534
0.64 0.29 0.24 0.1487069 0.0808154 0.4461518 0.0989967 0.047456
0.64 0.29 0.25 0.1486128 0.0808292 0.4432363 0.0963318 0.0524612
0.64 0.29 0.26 0.148509 0.0808445 0.4402788 0.0936493 0.0574693
0.64 0.29 0.27 0.1483956 0.0808613 0.4372796 0.0909493 0.0624803
0.64 0.29 0.28 0.1482724 0.0808796 0.4342388 0.0882317 0.0674946
0.64 0.29 0.29 0.1481395 0.0808995 0.4311565 0.0854965 0.0725123
0.64 0.29 0.3 0.1479966 0.0809209 0.428033 0.0827437 0.0775334
0.64 0.29 0.31 0.1478438 0.0809441 0.4248687 0.0799733 0.0825582
0.64 0.29 0.32 0.1476809 0.0809689 0.4216639 0.0771853 0.0875867
0.64 0.29 0.33 0.147508 0.0809954 0.4184189 0.0743798 0.092619
0.64 0.29 0.34 0.1473248 0.0810238 0.4151342 0.0715569 0.0976551
0.64 0.29 0.35 0.1471312 0.0810539 0.4118103 0.0687167 0.1026949
0.64 0.29 0.36 0.1469273 0.0810859 0.4084478 0.0658593 0.1077385
0.64 0.29 0.37 0.1467129 0.0811198 0.4050473 0.0629849 0.1127858
0.64 0.29 0.38 0.1464878 0.0811557 0.4016095 0.0600938 0.1178366
0.64 0.29 0.39 0.146252 0.0811937 0.3981351 0.057186 0.1228907
0.64 0.29 0.4 0.1460053 0.0812337 0.3946252 0.054262 0.1279479
0.64 0.3 -0.1 0.1446581 0.0800822 0.5374042 0.1847957 -0.1239617
0.64 0.3 -0.09 0.144897 0.0800503 0.5358705 0.1826869 -0.1189569
0.64 0.3 -0.08 0.1451252 0.0800202 0.5343038 0.180565 -0.1139564
0.64 0.3 -0.07 0.1453428 0.0799918 0.5327036 0.17843 -0.1089602
0.64 0.3 -0.06 0.1455499 0.079965 0.5310694 0.1762818 -0.1039685
0.64 0.3 -0.05 0.1457466 0.0799399 0.5294005 0.1741203 -0.0989813
0.64 0.3 -0.04 0.1459329 0.0799162 0.5276965 0.1719453 -0.0939986
0.64 0.3 -0.03 0.1461091 0.0798941 0.5259568 0.1697569 -0.0890204
0.64 0.3 -0.02 0.1462752 0.0798734 0.524181 0.1675549 -0.0840467
0.64 0.3 -0.01 0.1464313 0.0798542 0.5223686 0.1653391 -0.0790773
0.64 0.3 0.0 0.1465774 0.0798363 0.5205193 0.1631095 -0.0741122
0.64 0.3 0.01 0.1467138 0.0798197 0.5186326 0.1608659 -0.0691512
0.64 0.3 0.02 0.1468404 0.0798044 0.5167081 0.1586081 -0.0641941
0.64 0.3 0.03 0.1469573 0.0797904 0.5147455 0.156336 -0.0592407
0.64 0.3 0.04 0.1470646 0.0797776 0.5127443 0.1540495 -0.0542909
0.64 0.3 0.05 0.1471623 0.079766 0.5107043 0.1517484 -0.0493444
0.64 0.3 0.06 0.1472506 0.0797556 0.5086251 0.1494325 -0.044401
0.64 0.3 0.07 0.1473295 0.0797464 0.5065065 0.1471017 -0.0394603
0.64 0.3 0.08 0.1473989 0.0797382 0.504348 0.1447558 -0.0345222
0.64 0.3 0.09 0.147459 0.0797313 0.5021496 0.1423946 -0.0295862
0.64 0.3 0.1 0.1475098 0.0797254 0.4999108 0.140018 -0.0246522
0.64 0.3 0.11 0.1475513 0.0797206 0.4976314 0.1376258 -0.0197198
0.64 0.3 0.12 0.1475836 0.0797168 0.4953113 0.1352178 -0.0147887
0.64 0.3 0.13 0.1476066 0.0797142 0.4929502 0.1327938 -0.0098586
0.64 0.3 0.14 0.1476205 0.0797126 0.4905478 0.1303538 -0.0049291
0.64 0.3 0.15 0.1476251 0.0797121 0.488104 0.1278974 0.0
0.64 0.3 0.16 0.1476205 0.0797126 0.4856187 0.1254247 0.0049291
0.64 0.3 0.17 0.1476066 0.0797142 0.4830916 0.1229352 0.0098586
0.64 0.3 0.18 0.1475836 0.0797168 0.4805226 0.1204291 0.0147887
0.64 0.3 0.19 0.1475513 0.0797206 0.4779116 0.117906 0.0197198
0.64 0.3 0.2 0.1475098 0.0797254 0.4752586 0.1153658 0.0246522
0.64 0.3 0.21 0.147459 0.0797313 0.4725634 0.1128084 0.0295862
0.64 0.3 0.22 0.1473989 0.0797382 0.4698259 0.1102336 0.0345222
0.64 0.3 0.23 0.1473295 0.0797464 0.4670462 0.1076414 0.0394603
0.64 0.3 0.24 0.1472506 0.0797556 0.4642241 0.1050315 0.044401
0.64 0.3 0.25 0.1471623 0.079766 0.4613599 0.102404 0.0493444
0.64 0.3 0.26 0.1470646 0.0797776 0.4584534 0.0997586 0.0542909
0.64 0.3 0.27 0.1469573 0.0797904 0.4555047 0.0970953 0.0592407
0.64 0.3 0.28 0.1468404 0.0798044 0.452514 0.094414 0.0641941
0.64 0.3 0.29 0.1467138 0.0798197 0.4494814 0.0917147 0.0691512
0.64 0.3 0.3 0.1465774 0.0798363 0.4464071 0.0889973 0.0741122
0.64 0.3 0.31 0.1464313 0.0798542 0.4432914 0.0862618 0.0790773
0.64 0.3 0.32 0.1462752 0.0798734 0.4401343 0.0835082 0.0840467
0.64 0.3 0.33 0.1461091 0.0798941 0.4369364 0.0807365 0.0890204
0.64 0.3 0.34 0.1459329 0.0799162 0.4336979 0.0779467 0.0939986
0.64 0.3 0.35 0.1457466 0.0799399 0.4304192 0.075139 0.0989813
0.64 0.3 0.36 0.1455499 0.079965 0.4271009 0.0723133 0.1039685
0.64 0.3 0.37 0.1453428 0.0799918 0.4237434 0.0694698 0.1089602
0.64 0.3 0.38 0.1451252 0.0800202 0.4203474 0.0666086 0.1139564
0.64 0.3 0.39 0.144897 0.0800503 0.4169135 0.06373 0.1189569
0.64 0.3 0.4 0.1446581 0.0800822 0.4134425 0.0608341 0.1239617
0.64 0.31 -0.1 0.1430019 0.0789525 0.5537835 0.189481 -0.1249571
0.64 0.31 -0.09 0.1432442 0.0789272 0.5522938 0.1874095 -0.1200023
0.64 0.31 -0.08 0.1434758 0.0789034 0.5507716 0.1853251 -0.1150525
0.64 0.31 -0.07 0.1436967 0.078881 0.5492161 0.1832276 -0.1101078
0.64 0.31 -0.06 0.143907 0.0788599 0.5476268 0.1811172 -0.1051685
0.64 0.31 -0.05 0.144107 0.0788402 0.5460033 0.1789936 -0.1002344
0.64 0.31 -0.04 0.1442967 0.0788216 0.5443449 0.1768567 -0.0953055
0.64 0.31 -0.03 0.1444762 0.0788044 0.5426512 0.1747065 -0.0903819
0.64 0.31 -0.02 0.1446456 0.0787882 0.5409218 0.1725428 -0.0854634
0.64 0.31 -0.01 0.144805 0.0787732 0.5391561 0.1703656 -0.08055
0.64 0.31 0.0 0.1449546 0.0787593 0.5373538 0.1681746 -0.0756414
0.64 0.31 0.01 0.1450943 0.0787464 0.5355145 0.1659697 -0.0707375
0.64 0.31 0.02 0.1452244 0.0787345 0.5336378 0.1637508 -0.0658381
0.64 0.31 0.03 0.1453449 0.0787236 0.5317232 0.1615177 -0.060943
0.64 0.31 0.04 0.1454557 0.0787137 0.5297705 0.1592702 -0.0560519
0.64 0.31 0.05 0.1455572 0.0787046 0.5277793 0.1570083 -0.0511646
0.64 0.31 0.06 0.1456491 0.0786965 0.5257493 0.1547317 -0.0462809
0.64 0.31 0.07 0.1457318 0.0786893 0.5236801 0.1524402 -0.0414003
0.64 0.31 0.08 0.1458051 0.0786829 0.5215716 0.1501337 -0.0365227
0.64 0.31 0.09 0.1458691 0.0786773 0.5194233 0.147812 -0.0316476
0.64 0.31 0.1 0.145924 0.0786726 0.517235 0.145475 -0.0267749
0.64 0.31 0.11 0.1459696 0.0786687 0.5150065 0.1431223 -0.0219041
0.64 0.31 0.12 0.1460061 0.0786656 0.5127375 0.140754 -0.0170348
0.64 0.31 0.13 0.1460334 0.0786632 0.5104277 0.1383697 -0.0121668
0.64 0.31 0.14 0.1460516 0.0786617 0.508077 0.1359692 -0.0072997
0.64 0.31 0.15 0.1460607 0.0786609 0.5056852 0.1335525 -0.0024332
0.64 0.31 0.16 0.1460607 0.0786609 0.503252 0.1311193 0.0024332
0.64 0.31 0.17 0.1460516 0.0786617 0.5007773 0.1286695 0.0072997
0.64 0.31 0.18 0.1460334 0.0786632 0.4982609 0.1262028 0.0121668
0.64 0.31 0.19 0.1460061 0.0786656 0.4957026 0.1237191 0.0170348
0.64 0.31 0.2 0.1459696 0.0786687 0.4931024 0.1212183 0.0219041
0.64 0.31 0.21 0.145924 0.0786726 0.4904601 0.1187001 0.0267749
0.64 0.31 0.22 0.1458691 0.0786773 0.4877756 0.1161644 0.0316476
0.64 0.31 0.23 0.1458051 0.0786829 0.4850489 0.1136111 0.0365227
0.64 0.31 0.24 0.1457318 0.0786893 0.4822798 0.1110399 0.0414003
0.64 0.31 0.25 0.1456491 0.0786965 0.4794684 0.1084508 0.0462809
0.64 0.31 0.26 0.1455572 0.0787046 0.4766147 0.1058437 0.0511646
0.64 0.31 0.27 0.1454557 0.0787137 0.4737186 0.1032183 0.0560519
0.64 0.31 0.28 0.1453449 0.0787236 0.4707802 0.1005747 0.060943
0.64 0.31 0.29 0.1452244 0.0787345 0.4677997 0.0979127 0.0658381
0.64 0.31 0.3 0.1450943 0.0787464 0.4647771 0.0952322 0.0707375
0.64 0.31 0.31 0.1449546 0.0787593 0.4617125 0.0925332 0.0756414
0.64 0.31 0.32 0.144805 0.0787732 0.4586062 0.0898156 0.08055
0.64 0.31 0.33 0.1446456 0.0787882 0.4554584 0.0870794 0.0854634
0.64 0.31 0.34 0.1444762 0.0788044 0.4522693 0.0843246 0.0903819
0.64 0.31 0.35 0.1442967 0.0788216 0.4490394 0.0815512 0.0953055
0.64 0.31 0.36 0.144107 0.0788402 0.4457689 0.0787592 0.1002344
0.64 0.31 0.37 0.143907 0.0788599 0.4424584 0.0759487 0.1051685
0.64 0.31 0.38 0.1436967 0.078881 0.4391082 0.0731198 0.1101078
0.64 0.31 0.39 0.1434758 0.0789034 0.4357191 0.0702726 0.1150525
0.64 0.31 0.4 0.1432442 0.0789272 0.4322916 0.0674072 0.1200023
0.64 0.32 -0.1 0.1412815 0.0778052 0.5701662 0.1941305 -0.1258781
0.64 0.32 -0.09 0.1415274 0.077787 0.5687184 0.1920958 -0.1209736
0.64 0.32 -0.08 0.1417625 0.07777 0.5672384 0.1900485 -0.116075
0.64 0.32 -0.07 0.1419869 0.0777541 0.5657255 0.1879884 -0.1111824
0.64 0.32 -0.06 0.1422008 0.0777392 0.5641792 0.1859154 -0.1062958
0.64 0.32 -0.05 0.1424043 0.0777253 0.562599 0.1838294 -0.1014152
0.64 0.32 -0.04 0.1425974 0.0777124 0.5609844 0.1817303 -0.0965406
0.64 0.32 -0.03 0.1427804 0.0777003 0.5593349 0.1796181 -0.091672
0.64 0.32 -0.02 0.1429533 0.0776892 0.5576501 0.1774925 -0.0868092
0.64 0.32 -0.01 0.1431162 0.0776788 0.5559294 0.1753535 -0.081952
0.64 0.32 0.0 0.1432693 0.0776693 0.5541726 0.1732009 -0.0771004
0.64 0.32 0.01 0.1434126 0.0776605 0.5523792 0.1710346 -0.072254
0.64 0.32 0.02 0.1435462 0.0776524 0.5505488 0.1688544 -0.0674127
0.64 0.32 0.03 0.1436703 0.077645 0.548681 0.1666602 -0.0625762
0.64 0.32 0.04 0.1437848 0.0776382 0.5467755 0.1644518 -0.0577443
0.64 0.32 0.05 0.1438899 0.0776321 0.544832 0.1622289 -0.0529167
0.64 0.32 0.06 0.1439857 0.0776267 0.5428501 0.1599916 -0.048093
0.64 0.32 0.07 0.1440721 0.0776218 0.5408295 0.1577395 -0.043273
0.64 0.32 0.08 0.1441493 0.0776174 0.53877 0.1554724 -0.0384564
0.64 0.32 0.09 0.1442173 0.0776136 0.5366711 0.1531903 -0.0336427
0.64 0.32 0.1 0.1442761 0.0776104 0.5345327 0.1508929 -0.0288316
0.64 0.32 0.11 0.1443258 0.0776077 0.5323545 0.14858 -0.0240229
0.64 0.32 0.12 0.1443665 0.0776055 0.5301363 0.1462515 -0.019216
0.64 0.32 0.13 0.1443981 0.0776037 0.5278776 0.1439071 -0.0144106
0.64 0.32 0.14 0.1444206 0.0776025 0.5255785 0.1415466 -0.0096064
0.64 0.32 0.15 0.1444341 0.0776018 0.5232386 0.1391698 -0.004803
0.64 0.32 0.16 0.1444386 0.0776015 0.5208576 0.1367766 -0.0
0.64 0.32 0.17 0.1444341 0.0776018 0.5184355 0.1343668 0.004803
0.64 0.32 0.18 0.1444206 0.0776025 0.515972 0.1319401 0.0096064
0.64 0.32 0.19 0.1443981 0.0776037 0.513467 0.1294964 0.0144106
0.64 0.32 0.2 0.1443665 0.0776055 0.5109203 0.1270355 0.019216
0.64 0.32 0.21 0.1443258 0.0776077 0.5083317 0.1245572 0.0240229
0.64 0.32 0.22 0.1442761 0.0776104 0.5057011 0.1220613 0.0288316
0.64 0.32 0.23 0.1442173 0.0776136 0.5030284 0.1195476 0.0336427
0.64 0.32 0.24 0.1441493 0.0776174 0.5003136 0.1170161 0.0384564
0.64 0.32 0.25 0.1440721 0.0776218 0.4975565 0.1144664 0.043273
0.64 0.32 0.26 0.1439857 0.0776267 0.494757 0.1118985 0.048093
0.64 0.32 0.27 0.1438899 0.0776321 0.4919153 0.1093122 0.0529167
0.64 0.32 0.28 0.1437848 0.0776382 0.4890312 0.1067074 0.0577443
0.64 0.32 0.29 0.1436703 0.077645 0.4861047 0.104084 0.0625762
0.64 0.32 0.3 0.1435462 0.0776524 0.483136 0.1014417 0.0674127
0.64 0.32 0.31 0.1434126 0.0776605 0.4801252 0.0987806 0.072254
0.64 0.32 0.32 0.1432693 0.0776693 0.4770722 0.0961006 0.0771004
0.64 0.32 0.33 0.1431162 0.0776788 0.4739774 0.0934015 0.081952
0.64 0.32 0.34 0.1429533 0.0776892 0.4708409 0.0906833 0.0868092
0.64 0.32 0.35 0.1427804 0.0777003 0.4676629 0.0879461 0.091672
0.64 0.32 0.36 0.1425974 0.0777124 0.4644438 0.0851897 0.0965406
0.64 0.32 0.37 0.1424043 0.0777253 0.4611838 0.0824142 0.1014152
0.64 0.32 0.38 0.1422008 0.0777392 0.4578834 0.0796196 0.1062958
0.64 0.32 0.39 0.1419869 0.0777541 0.4545431 0.076806 0.1111824
0.64 0.32 0.4 0.1417625 0.07777 0.4511634 0.0739735 0.116075
0.64 0.33 -0.1 0.1394945 0.0766408 0.5865542 0.1987414 -0.1267261
0.64 0.33 -0.09 0.1397444 0.0766303 0.5851458 0.1967432 -0.1218724
0.64 0.33 -0.08 0.1399834 0.0766206 0.5837055 0.1947326 -0.1170253
0.64 0.33 -0.07 0.1402116 0.0766116 0.5822329 0.1927093 -0.1121851
0.64 0.33 -0.06 0.1404292 0.0766034 0.5807273 0.1906734 -0.1073517
0.64 0.33 -0.05 0.1406364 0.0765959 0.5791883 0.1886247 -0.102525
0.64 0.33 -0.04 0.1408333 0.076589 0.5776153 0.186563 -0.0977051
0.64 0.33 -0.03 0.14102 0.0765827 0.576008 0.1844884 -0.0928918
0.64 0.33 -0.02 0.1411965 0.0765769 0.5743658 0.1824006 -0.088085
0.64 0.33 -0.01 0.1413632 0.0765716 0.5726883 0.1802996 -0.0832845
0.64 0.33 0.0 0.1415199 0.0765669 0.5709751 0.1781851 -0.0784901
0.64 0.33 0.01 0.1416669 0.0765626 0.5692258 0.1760571 -0.0737016
0.64 0.33 0.02 0.1418043 0.0765587 0.5674401 0.1739154 -0.0689187
0.64 0.33 0.03 0.141932 0.0765552 0.5656176 0.1717598 -0.0641412
0.64 0.33 0.04 0.1420503 0.076552 0.5637579 0.1695902 -0.0593688
0.64 0.33 0.05 0.1421592 0.0765492 0.5618606 0.1674064 -0.0546011
0.64 0.33 0.06 0.1422588 0.0765467 0.5599256 0.1652081 -0.0498379
0.64 0.33 0.07 0.1423491 0.0765445 0.5579525 0.1629953 -0.0450788
0.64 0.33 0.08 0.1424302 0.0765426 0.5559409 0.1607676 -0.0403234
0.64 0.33 0.09 0.1425021 0.0765409 0.5538905 0.1585251 -0.0355714
0.64 0.33 0.1 0.142565 0.0765394 0.5518012 0.1562673 -0.0308224
0.64 0.33 0.11 0.1426188 0.0765382 0.5496726 0.1539942 -0.026076
0.64 0.33 0.12 0.1426636 0.0765373 0.5475044 0.1517056 -0.0213318
0.64 0.33 0.13 0.1426993 0.0765365 0.5452964 0.1494012 -0.0165895
0.64 0.33 0.14 0.1427262 0.0765359 0.5430484 0.1470808 -0.0118486
0.64 0.33 0.15 0.142744 0.0765355 0.5407601 0.1447442 -0.0071088
0.64 0.33 0.16 0.142753 0.0765353 0.5384313 0.1423913 -0.0023695
0.64 0.33 0.17 0.142753 0.0765353 0.5360618 0.1400218 0.0023695
0.64 0.33 0.18 0.142744 0.0765355 0.5336514 0.1376355 0.0071088
0.64 0.33 0.19 0.1427262 0.0765359 0.5311998 0.1352322 0.0118486
0.64 0.33 0.2 0.1426993 0.0765365 0.5287069 0.1328117 0.0165895
0.64 0.33 0.21 0.1426636 0.0765373 0.5261726 0.1303738 0.0213318
0.64 0.33 0.22 0.1426188 0.0765382 0.5235966 0.1279183 0.026076
0.64 0.33 0.23 0.142565 0.0765394 0.5209788 0.125445 0.0308224
0.64 0.33 0.24 0.1425021 0.0765409 0.5183192 0.1229537 0.0355714
0.64 0.33 0.25 0.1424302 0.0765426 0.5156175 0.1204443 0.0403234
0.64 0.33 0.26 0.1423491 0.0765445 0.5128737 0.1179165 0.0450788
0.64 0.33 0.27 0.1422588 0.0765467 0.5100877 0.1153702 0.0498379
0.64 0.33 0.28 0.1421592 0.0765492 0.5072595 0.1128052 0.0546011
0.64 0.33 0.29 0.1420503 0.076552 0.504389 0.1102214 0.0593688
0.64 0.33 0.3 0.141932 0.0765552 0.5014763 0.1076186 0.0641412
0.64 0.33 0.31 0.1418043 0.0765587 0.4985213 0.1049967 0.0689187
0.64 0.33 0.32 0.1416669 0.0765626 0.4955242 0.1023555 0.0737016
0.64 0.33 0.33 0.1415199 0.0765669 0.4924849 0.099695 0.0784901
0.64 0.33 0.34 0.1413632 0.0765716 0.4894037 0.0970151 0.0832845
0.64 0.33 0.35 0.1411965 0.0765769 0.4862807 0.0943156 0.088085
0.64 0.33 0.36 0.14102 0.0765827 0.4831161 0.0915965 0.0928918
0.64 0.33 0.37 0.1408333 0.076589 0.4799102 0.0888579 0.0977051
0.64 0.33 0.38 0.1406364 0.0765959 0.4766633 0.0860996 0.102525
0.64 0.33 0.39 0.1404292 0.0766034 0.4733756 0.0833217 0.1073517
0.64 0.33 0.4 0.1402116 0.0766116 0.4700478 0.0805242 0.1121851
0.64 0.34 -0.1 0.1376386 0.0754596 0.6029485 0.2033106 -0.1275031
0.64 0.34 -0.09 0.1378928 0.0754573 0.6015767 0.2013485 -0.1227004
0.64 0.34 -0.08 0.138136 0.0754554 0.6001736 0.199374 -0.1179053
0.64 0.34 -0.07 0.1383684 0.075454 0.5987386 0.1973872 -0.1131178
0.64 0.34 -0.06 0.1385902 0.075453 0.5972711 0.1953878 -0.1083379
0.64 0.34 -0.05 0.1388014 0.0754523 0.5957708 0.1933758 -0.1035655
0.64 0.34 -0.04 0.1390023 0.0754519 0.5942371 0.1913512 -0.0988006
0.64 0.34 -0.03 0.1391929 0.0754517 0.5926696 0.1893137 -0.0940429
0.64 0.34 -0.02 0.1393735 0.0754518 0.5910678 0.1872633 -0.0892924
0.64 0.34 -0.01 0.139544 0.0754521 0.5894313 0.1851999 -0.0845488
0.64 0.34 0.0 0.1397046 0.0754526 0.5877597 0.1831232 -0.0798119
0.64 0.34 0.01 0.1398555 0.0754532 0.5860527 0.1810331 -0.0750815
0.64 0.34 0.02 0.1399968 0.0754539 0.5843098 0.1789296 -0.0703573
0.64 0.34 0.03 0.1401285 0.0754546 0.5825307 0.1768123 -0.0656389
0.64 0.34 0.04 0.1402507 0.0754555 0.5807151 0.1746812 -0.0609262
0.64 0.34 0.05 0.1403635 0.0754563 0.5788627 0.172536 -0.0562187
0.64 0.34 0.06 0.140467 0.0754572 0.576973 0.1703767 -0.0515161
0.64 0.34 0.07 0.1405612 0.075458 0.5750459 0.1682029 -0.046818
0.64 0.34 0.08 0.1406463 0.0754589 0.5730809 0.1660145 -0.0421241
0.64 0.34 0.09 0.1407223 0.0754596 0.5710779 0.1638113 -0.037434
0.64 0.34 0.1 0.1407892 0.0754604 0.5690365 0.1615932 -0.0327473
0.64 0.34 0.11 0.1408471 0.075461 0.5669565 0.1593598 -0.0280635
0.64 0.34 0.12 0.140896 0.0754616 0.5648376 0.157111 -0.0233823
0.64 0.34 0.13 0.140936 0.075462 0.5626795 0.1548466 -0.0187033
0.64 0.34 0.14 0.1409671 0.0754624 0.560482 0.1525663 -0.0140259
0.64 0.34 0.15 0.1409892 0.0754627 0.5582449 0.1502701 -0.0093499
0.64 0.34 0.16 0.1410025 0.0754629 0.5559678 0.1479575 -0.0046747
0.64 0.34 0.17 0.141007 0.0754629 0.5536506 0.1456285 0.0
0.64 0.34 0.18 0.1410025 0.0754629 0.5512931 0.1432828 0.0046747
0.64 0.34 0.19 0.1409892 0.0754627 0.548895 0.1409202 0.0093499
0.64 0.34 0.2 0.1409671 0.0754624 0.5464561 0.1385404 0.0140259
0.64 0.34 0.21 0.140936 0.075462 0.5439763 0.1361433 0.0187033
0.64 0.34 0.22 0.140896 0.0754616 0.5414553 0.1337287 0.0233823
0.64 0.34 0.23 0.1408471 0.075461 0.538893 0.1312963 0.0280635
0.64 0.34 0.24 0.1407892 0.0754604 0.5362893 0.1288459 0.0327473
0.64 0.34 0.25 0.1407223 0.0754596 0.5336439 0.1263773 0.037434
0.64 0.34 0.26 0.1406463 0.0754589 0.5309568 0.1238904 0.0421241
0.64 0.34 0.27 0.1405612 0.075458 0.5282278 0.1213849 0.046818
0.64 0.34 0.28 0.140467 0.0754572 0.5254569 0.1188606 0.0515161
0.64 0.34 0.29 0.1403635 0.0754563 0.522644 0.1163173 0.0562187
0.64 0.34 0.3 0.1402507 0.0754555 0.5197889 0.113755 0.0609262
0.64 0.34 0.31 0.1401285 0.0754546 0.5168918 0.1111734 0.0656389
0.64 0.34 0.32 0.1399968 0.0754539 0.5139525 0.1085723 0.0703573
0.64 0.34 0.33 0.1398555 0.0754532 0.5109712 0.1059516 0.0750815
0.64 0.34 0.34 0.1397046 0.0754526 0.5079478 0.1033113 0.0798119
0.64 0.34 0.35 0.139544 0.0754521 0.5048825 0.1006511 0.0845488
0.64 0.34 0.36 0.1393735 0.0754518 0.5017754 0.0979709 0.0892924
0.64 0.34 0.37 0.1391929 0.0754517 0.4986267 0.0952708 0.0940429
0.64 0.34 0.38 0.1390023 0.0754519 0.4954366 0.0925506 0.0988006
0.64 0.34 0.39 0.1388014 0.0754523 0.4922053 0.0898103 0.1035655
0.64 0.34 0.4 0.1385902 0.075453 0.4889332 0.0870499 0.1083379
0.64 0.35 -0.1 0.135711 0.0742617 0.6193493 0.2078346 -0.1282114
0.64 0.35 -0.09 0.13597 0.0742681 0.618011 0.2059078 -0.1234602
0.64 0.35 -0.08 0.136218 0.0742747 0.616642 0.203969 -0.1187174
0.64 0.35 -0.07 0.136455 0.0742813 0.6152417 0.2020179 -0.1139829
0.64 0.35 -0.06 0.1366813 0.074288 0.6138097 0.2000545 -0.1092567
0.64 0.35 -0.05 0.136897 0.0742947 0.6123454 0.1980788 -0.1045388
0.64 0.35 -0.04 0.1371022 0.0743013 0.6108483 0.1960906 -0.099829
0.64 0.35 -0.03 0.1372972 0.0743078 0.6093181 0.1940898 -0.0951272
0.64 0.35 -0.02 0.137482 0.0743143 0.6077542 0.1920763 -0.0904331
0.64 0.35 -0.01 0.1376567 0.0743205 0.6061563 0.1900499 -0.0857466
0.64 0.35 0.0 0.1378216 0.0743267 0.6045241 0.1880105 -0.0810674
0.64 0.35 0.01 0.1379766 0.0743326 0.602857 0.1859579 -0.0763953
0.64 0.35 0.02 0.138122 0.0743383 0.6011549 0.1838921 -0.0717298
0.64 0.35 0.03 0.1382578 0.0743438 0.5994173 0.1818128 -0.0670708
0.64 0.35 0.04 0.1383841 0.074349 0.5976438 0.1797198 -0.0624178
0.64 0.35 0.05 0.138501 0.0743539 0.5958343 0.1776129 -0.0577706
0.64 0.35 0.06 0.1386086 0.0743585 0.5939883 0.1754921 -0.0531287
0.64 0.35 0.07 0.1387069 0.0743628 0.5921055 0.1733571 -0.0484918
0.64 0.35 0.08 0.1387961 0.0743667 0.5901857 0.1712076 -0.0438595
0.64 0.35 0.09 0.1388762 0.0743703 0.5882286 0.1690436 -0.0392313
